url,createdAt,id,isReply,inReplyToId,isRetweet,isQuote,viewCount,retweetCount,likeCount,replyCount,lang,author__createdAt,author__location,text
https://x.com/mibukele/status/1377296419153977346,Wed Mar 31 16:27:09 +0000 2021,1377296419153977346,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2021-03-12,.,@FranAlabi @nayibbukele Hay una nueva variante del virus 30% más fuerte que está en Chile y Brasil y ya están prohibiendo la entrada en algunos países de personas que vienen o han viajado a sur America @FranAlabi  @nayibbukele  @ECastroES  @AlejandroZelay9 @CEPASV @anliker1980 @PresidenciaSV https://t.co/UADrDldxB6
https://x.com/Bigtimex30/status/1377259877031153664,Wed Mar 31 14:01:57 +0000 2021,1377259877031153664,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,qme,2019-01-22,Sirius,@FranAlabi 👽 https://t.co/CUuMiw5EkH
https://x.com/Orrivas3/status/1377116033073352705,Wed Mar 31 04:30:22 +0000 2021,1377116033073352705,TRUE,1377075242875650048,FALSE,FALSE,,0,1,0,es,2019-10-27,"Santa Tecla, El Salvador","@FranAlabi Yo tengo 59 años, no soy de la primera línea, ni milirar, ni maestro.....  y estoy ansioso porque llegué mi turno para vacunarne y no tengo miedo. Gracias Dr. Alabi por dar el ejemplo."
https://x.com/Chalo_Ramos/status/1377076972199817216,Wed Mar 31 01:55:09 +0000 2021,1377076972199817216,TRUE,1377075242875650048,FALSE,FALSE,,0,1,0,es,2011-07-05,El Salvador,"@FranAlabi Ministro una pregunta, también pondran La vacuna al sector trabajadores administrativos de los sectores como ministerio de educación gobernación etc? Al igual como paso con el sector de Salud. Gracias"
https://x.com/Maritza13962463/status/1377251022536605705,Wed Mar 31 13:26:46 +0000 2021,1377251022536605705,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2020-06-21,,"@FranAlabi @nayibbukele No provoca ningún síntoma la vacuna, así que tengan miedo de ponérsela"
https://x.com/el_bastonero/status/1377095492643999744,Wed Mar 31 03:08:45 +0000 2021,1377095492643999744,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2020-08-12,Mexico,@FranAlabi No se muere ni de pena 😂
https://x.com/lizmilian116/status/1377154770582994944,Wed Mar 31 07:04:18 +0000 2021,1377154770582994944,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,qme,2014-12-23,El Salvador,@FranAlabi @nayibbukele 🤭😂😂😂😂
https://x.com/edwinogt1/status/1377301731588079616,Wed Mar 31 16:48:16 +0000 2021,1377301731588079616,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2016-11-28,El Salvador,"@FranAlabi Y aunque de síntomas hay que vacunarse pea que terminemos con esto de una ves, 
antier me vacuné ayer sentí algunos síntomas, nada grave y ahora al cien otra ves!"
https://x.com/Guiller51037246/status/1377272319043891202,Wed Mar 31 14:51:23 +0000 2021,1377272319043891202,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2017-12-14,"La Libertad, El Salvador",@FranAlabi @nayibbukele Señor ministro muy de acuerdo con usted tengo igual tiempo y solo el dolor suave en el área donde se me coloco la vacuna.....
https://x.com/migson12/status/1377108277452963842,Wed Mar 31 03:59:33 +0000 2021,1377108277452963842,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2021-01-01,,"@FranAlabi Buenas noches Yo fui vacunado la semana pasada y puedo asegurar que es una vacuna segura, solo el pinchon normal de la vacuna y gracias a Dios puedo decir estoy protegido contra el Covid -29 todos los salvadoreños deberían recibir la vacuna no le tengan miedo. Gracias Ministro"
https://x.com/migson12/status/1377108582718525444,Wed Mar 31 04:00:46 +0000 2021,1377108582718525444,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2021-01-01,,"@FranAlabi COVID-19, CORRIJO NO 29 COVID 19"
https://x.com/CalebAquino/status/1377090421319344128,Wed Mar 31 02:48:36 +0000 2021,1377090421319344128,TRUE,1377075242875650048,FALSE,FALSE,,0,1,0,es,2012-01-09,,@FranAlabi De acuerdo doctor
https://x.com/Sandritayas10/status/1377449048379101185,Thu Apr 01 02:33:39 +0000 2021,1377449048379101185,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2012-12-26,El Salvador,@FranAlabi @marco_rub84 Hoy me tocó a mi. 😇 https://t.co/lWxHjT67O4
https://x.com/guanaco2002/status/1377325152346767363,Wed Mar 31 18:21:20 +0000 2021,1377325152346767363,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2016-12-22,"Miami, FL",@FranAlabi Mu bien  ministro
https://x.com/Cotilleen/status/1377261243355045890,Wed Mar 31 14:07:23 +0000 2021,1377261243355045890,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2015-04-29,,@FranAlabi 🤔 Uds le creen al ministro @FranAlabi  q lo vacunaron con las más garrita 🤣🤣🤣🤣
https://x.com/BOOK4WORM/status/1377260419451027457,Wed Mar 31 14:04:06 +0000 2021,1377260419451027457,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2020-02-19,,@FranAlabi @nayibbukele LOS CASOS AUMENTAN HAY QUE APRESURARSE https://t.co/zM1ilJP5Qk
https://x.com/Connect_by_THE/status/1784942082215329976,Mon Apr 29 13:45:29 +0000 2024,1784942082215329976,FALSE,,FALSE,FALSE,446467,29,136,34,en,2019-07-02,"London, England",Find out how researchers @livuni worked with global partners to find a safe and effective vaccine that will protect millions of children in Malawi. #ad (Sponsored)
https://x.com/Concep50756158/status/1377271429461381123,Wed Mar 31 14:47:51 +0000 2021,1377271429461381123,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,qme,2020-12-05,,@FranAlabi @nayibbukele 👍💉
https://x.com/rubidiaescobar/status/1377254874623189002,Wed Mar 31 13:42:04 +0000 2021,1377254874623189002,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2012-09-27,El Salvador,@FranAlabi Que bueno.
https://x.com/VirginiaGaray12/status/1377084709130235908,Wed Mar 31 02:25:54 +0000 2021,1377084709130235908,TRUE,1377075242875650048,FALSE,FALSE,,0,1,0,qme,2020-06-21,,@FranAlabi 💪
https://x.com/Jessii23418589/status/1377321904349057024,Wed Mar 31 18:08:26 +0000 2021,1377321904349057024,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2020-10-08,,@FranAlabi Ya me tocara ami también gracias por pensar sector privado de maestros
https://x.com/Francis58602171/status/1377412830740193284,Thu Apr 01 00:09:44 +0000 2021,1377412830740193284,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2019-06-03,,@FranAlabi No gracias
https://x.com/MauLopezlml/status/1377408735329406984,Wed Mar 31 23:53:28 +0000 2021,1377408735329406984,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2014-08-19,El Salvador,"@FranAlabi 100% 🤦🏻‍♂️
Porq tan pajero.... 🤔🥱"
https://x.com/feliche138627/status/1378401591968026627,Sat Apr 03 17:38:43 +0000 2021,1378401591968026627,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2012-08-04,"San Salvador, El Salvador",@FranAlabi @EmbajadaChinaSV Gente mas absurda el ministro dijo 100 % casos graves. O sea se puede infectar pero no llegara a la uci y eso si esta comprobado. No confundan.
https://x.com/padrechema/status/1377279400186548230,Wed Mar 31 15:19:32 +0000 2021,1377279400186548230,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,en,2011-04-03,"Hachioji-shi, Tokyo","@FranAlabi 7 days buddy,  don't worry you will be fine."
https://x.com/429bus/status/1377076338230759424,Wed Mar 31 01:52:38 +0000 2021,1377076338230759424,TRUE,1377075242875650048,FALSE,FALSE,,0,1,0,es,2013-09-27,"Los Angeles, CA","@FranAlabi Primera dosis de Noderna en Houston , ningún síntoma !"
https://x.com/ManuelD92494483/status/1377651886929678336,Thu Apr 01 15:59:40 +0000 2021,1377651886929678336,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2020-09-27,,@FranAlabi Y ami cuando ministro tengo 63 años quiero tener ese privilegio de vacunarme
https://x.com/Antonie00340475/status/1377076762870439937,Wed Mar 31 01:54:19 +0000 2021,1377076762870439937,TRUE,1377075242875650048,FALSE,FALSE,,0,1,0,es,2020-10-17,,@FranAlabi Mi esposo se puso la 1  de Pfizer y gracias a Dios todo bien también
https://x.com/PacagenBrands/status/1783962756431167764,Fri Apr 26 20:54:00 +0000 2024,1783962756431167764,FALSE,,FALSE,FALSE,3920962,22,255,34,en,2023-02-05,,"By neutralizing up to 98% of cat allergens, Pacagen's Cat Allergen Neutralizing Spray is over twice as effective as anything else when it comes to beating allergens.

Don't wait for your next allergic reaction. Click on the link below to try it out!"
https://x.com/covidCenAmerica/status/1377087113036976130,Wed Mar 31 02:35:27 +0000 2021,1377087113036976130,TRUE,1377075242875650048,FALSE,FALSE,,1,4,0,es,2020-08-31,"Centroamérica, Panamá",@FranAlabi Porque no publican diariamente el total de vacunados?
https://x.com/hugomon37057575/status/1377081178218491910,Wed Mar 31 02:11:52 +0000 2021,1377081178218491910,TRUE,1377075242875650048,FALSE,FALSE,,0,1,1,es,2019-03-14,,@FranAlabi Una pregunta sr Ministro. Al cuanto tiempo empieza a proteger la primera dosis?
https://x.com/TERESAM33201526/status/1377088450327887872,Wed Mar 31 02:40:46 +0000 2021,1377088450327887872,TRUE,1377075242875650048,FALSE,FALSE,,0,2,0,es,2020-09-03,,"@FranAlabi Muchas gracias dar confianza a los demás, bendiciones."
https://x.com/RDuwua/status/1377087045923975169,Wed Mar 31 02:35:11 +0000 2021,1377087045923975169,TRUE,1377075242875650048,FALSE,FALSE,,0,3,1,es,2020-02-12,Vibo en san salvador ,@FranAlabi Yo estoy esperando mi vacuna ministro alabi soy adulto mayor y los están dejando de ultimo 😱☹️☹️☹️☹️
https://x.com/DanieldeJessRi2/status/1377119404027113477,Wed Mar 31 04:43:46 +0000 2021,1377119404027113477,TRUE,1377075242875650048,FALSE,FALSE,,0,2,0,es,2021-02-22,,@FranAlabi @marco_rub84 Excelente
https://x.com/IvetteLinares8/status/1377662399034036227,Thu Apr 01 16:41:26 +0000 2021,1377662399034036227,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,qme,2020-01-01,,@FranAlabi 🙏 https://t.co/t6q46DGyzg
https://x.com/RosalOrellana/status/1377080494190440451,Wed Mar 31 02:09:09 +0000 2021,1377080494190440451,TRUE,1377075242875650048,FALSE,FALSE,,0,5,0,es,2019-01-25,🇸🇻🇨🇦,@FranAlabi Muy cierto señor Ministro a qui en Canadá está funcionando la vacuna están bajando los casos de covic 19 . Bendiciones desde Ontario Canada 🇨🇦
https://x.com/jose712222/status/1377134062192578568,Wed Mar 31 05:42:00 +0000 2021,1377134062192578568,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2019-06-05,"Los Angeles, CA",@FranAlabi Usted se puso la Pfizer no sea casaquero maitro
https://x.com/Jose52Saget/status/1377380346262474752,Wed Mar 31 22:00:39 +0000 2021,1377380346262474752,TRUE,1377075242875650048,FALSE,FALSE,,0,1,0,es,2014-08-21,,"@FranAlabi @nayibbukele Tengo un Dios admirado en los cielos, que me libra de mal y temores, es mi roca y mi gran fortaleza, y me colma con sus bendiciones, mi Señor siempre me hace justicia, me defiende de los opresores, no me deja ni me desampara porque mi Dios es Rey de Reyes y Señor de Señores."
https://x.com/Adri9092/status/1378022627843919872,Fri Apr 02 16:32:51 +0000 2021,1378022627843919872,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2011-12-24,"San Carlos de Bariloche, Argen","@FranAlabi Es verdad ninguna vacuna llega al 100% y sinovac es efectiva en casos leves un 50% ,la única vacuna que tiene tan poca efectividad en casos leves"
https://x.com/MyrnaH18/status/1377088614853603331,Wed Mar 31 02:41:25 +0000 2021,1377088614853603331,TRUE,1377075242875650048,FALSE,FALSE,,0,1,0,es,2019-07-08,,@FranAlabi Bendito Dios
https://x.com/EzequielJovel/status/1377466766100676612,Thu Apr 01 03:44:03 +0000 2021,1377466766100676612,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2015-03-22,,@FranAlabi @Dee_N_JP 100% de mortalidad por solo una unidad muestral de una población  n  que es mayor a 1?
https://x.com/Yo_Soy_Luis/status/1377089730647621632,Wed Mar 31 02:45:51 +0000 2021,1377089730647621632,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2009-10-09,"California, USA",@FranAlabi Sos una farsa Francisco Alabí
https://x.com/cholinNegB/status/1377262227686821893,Wed Mar 31 14:11:18 +0000 2021,1377262227686821893,TRUE,1377075242875650048,FALSE,FALSE,,0,0,1,es,2011-10-02,,"@FranAlabi @nayibbukele Ok, quiere que te compremos la idea que la sinovac se puso a otro con esa paja y como vas a garantizar el 100% si ni tan siquiera a pasado la fase 3 mucho menos vas a contradecir a Brasil donde probaron que su efectividad es 50%, no sea mentiroso."
https://x.com/Delgado40671113/status/1377138794680344590,Wed Mar 31 06:00:49 +0000 2021,1377138794680344590,TRUE,1377075242875650048,FALSE,FALSE,,0,2,0,es,2019-07-01,El Salvador,"@FranAlabi @nayibbukele Es natural, cada organismo reacciona diferente
A mi hija ya le pusieron ambas dosis, la primera le dió un poco d fiebre, fatiga, dolor en el brazo, la segunda, gracias a Dios, no le dió los síntomas q a otros les ha dado
Pero d lo q no hay duda es q es mejor aplicársela!!! 💪💪💪"
https://x.com/neldairis10/status/1377143303636885507,Wed Mar 31 06:18:44 +0000 2021,1377143303636885507,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2012-09-22,,@FranAlabi Y porque no nos aplicaron esa la.los de la primera línea?
https://x.com/ElGato07091554/status/1377105689831612417,Wed Mar 31 03:49:16 +0000 2021,1377105689831612417,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2020-05-07,,@FranAlabi Y xq has esperado tanto tiempo para ponerte la tenias miedo va gallina vos tenias q dar el ejemplo siendo el primero en ponerte la gallinazo
https://x.com/AlexisC17751369/status/1377344722830696448,Wed Mar 31 19:39:06 +0000 2021,1377344722830696448,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2020-04-05,,"@FranAlabi Y personas de financieras que también se nesecita del apoyo de las vacunas para sentirse más seguro, pendiente de su respuesta favorable le mando bendiciones extensas"
https://x.com/JimmyDe36553821/status/1377399322954768387,Wed Mar 31 23:16:04 +0000 2021,1377399322954768387,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2020-03-24,,"@FranAlabi Ojala y de esa vacuna me inyecten, una sola dosis basta, no es necesario las dos."
https://x.com/PacagenBrands/status/1783962756431167764,Fri Apr 26 20:54:00 +0000 2024,1783962756431167764,FALSE,,FALSE,FALSE,3920962,22,255,34,en,2023-02-05,,"By neutralizing up to 98% of cat allergens, Pacagen's Cat Allergen Neutralizing Spray is over twice as effective as anything else when it comes to beating allergens.

Don't wait for your next allergic reaction. Click on the link below to try it out!"
https://x.com/pazdiaz71/status/1377475533408239616,Thu Apr 01 04:18:54 +0000 2021,1377475533408239616,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2021-03-30,,"@FranAlabi Es confiable, lo digo con propiedad  y afirmo lo de Director de Salud Francisco Alabi, excelente Doctor"
https://x.com/LuciaHe38422031/status/1377591966326792193,Thu Apr 01 12:01:33 +0000 2021,1377591966326792193,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2020-04-18,,@FranAlabi @nayibbukele Que sucedera con los estudiantes de enfermeria que ya estan mandando a los hospitales a realizar practicas? Seran tomados en cuenta para la vacunación? @FranAlabi  @nayibbukele @SaludSV @EducacionSV  @PresidenciaSV @NoticieroSLV @HananiaCarla
https://x.com/ZabethGarcia2/status/1378860947209588738,Mon Apr 05 00:04:02 +0000 2021,1378860947209588738,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2021-03-03,,@FranAlabi Ministro mi pregunta es cuando toque que nos pongan la vacuna y si hay reacciones contrarias que debemos hacer y a quienes  debemos acudir Gracias
https://x.com/lyamendoza2/status/1377293620575883267,Wed Mar 31 16:16:02 +0000 2021,1377293620575883267,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2019-09-09,,"@FranAlabi @nayibbukele Ayer fue mi primera dosis,  sólo he sentido así como piquetes de hormiga  leve dolor en los dedos, y así como que fuese a dar calambre. Nada de dolor en el brazo vacunado"
https://x.com/lyamendoza2/status/1377293779888185345,Wed Mar 31 16:16:40 +0000 2021,1377293779888185345,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2019-09-09,,"@FranAlabi @nayibbukele Fui atendida de una forma muy amable, me explicaron todo y como siempre a seguir con las medidas de prevención"
https://x.com/Carlanga1969/status/1377392662945222659,Wed Mar 31 22:49:36 +0000 2021,1377392662945222659,TRUE,1377075242875650048,FALSE,FALSE,,1,18,0,es,2019-05-09,"El Salvador. San Miguel, C. A.",@FranAlabi Boy ahí . Mister ministro @FranAlabi
https://x.com/AnbalCasco1/status/1377394281237733377,Wed Mar 31 22:56:02 +0000 2021,1377394281237733377,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2020-04-21,,@FranAlabi Estoy esperando la tanda con enfermedades crónicas mi estimado ojalá sea pronto porque yo no quiero que ese virus llegue Amy
https://x.com/huevo62/status/1377377258688507904,Wed Mar 31 21:48:23 +0000 2021,1377377258688507904,TRUE,1377075242875650048,FALSE,FALSE,,0,0,0,es,2010-06-19,el salvador,@FranAlabi No mienta la vacuna garantía el 47% de efectividad! Lea más!
https://x.com/LuisRom47870885/status/1377076463913070596,Wed Mar 31 01:53:08 +0000 2021,1377076463913070596,TRUE,1377075242875650048,FALSE,FALSE,,0,4,0,es,2021-03-02,,@FranAlabi Ministro los que tenemos enfermedades crónicas pero somos atendido por el sistema privado como nos podremos apuntar para poder ser vacunados.
